timestamp,temperature,light,humidity,pressure,orientation_x,orientation_y,orientation_z,acceleration_x,acceleration_y,acceleration_z,mag_x,mag_y,mag_z,mag_res
496424,23411.0,120960,45,99369,-0.0276,0.6724,-0.0771,-0.928,-0.086,0.127,61,-25,145,159.28276742949942
496524,23401.0,120960,45,99367,-0.0295,0.6655,-0.0695,-0.928,-0.109,0.144,64,-26,142,157.91136754521506
496626,23411.0,120960,45,99365,-0.0314,0.6602,-0.0584,-0.92,-0.113,0.03,64,-30,141,157.7244432546839
496724,23411.0,120960,45,99365,-0.0306,0.6569,-0.0466,-0.956,-0.11,0.099,65,-30,142,159.02515524281057
496824,23401.0,118080,45,99368,-0.0282,0.6554,-0.035,-0.999,-0.091,0.14,66,-33,143,160.91612722160573
496924,23401.0,118080,45,99368,-0.0259,0.6553,-0.0248,-0.972,-0.043,0.099,66,-34,143,161.1241757155021
497024,23401.0,115200,45,99368,-0.024,0.6568,-0.0157,-0.971,-0.035,0.113,67,-36,146,164.62381358722072
497124,23411.0,112320,45,99367,-0.0223,0.6599,-0.0079,-0.997,-0.027,0.115,66,-38,146,164.66936569987752
497225,23401.0,106560,45,99368,-0.0213,0.6645,-0.0012,-0.98,-0.016,0.097,67,-40,150,169.08281994336386
497323,23411.0,103680,45,99368,-0.0211,0.6706,0.004,-1.009,-0.041,0.072,68,-40,154,173.03178898687952
497425,23411.0,97920,45,99368,-0.0228,0.6777,0.0076,-1.051,-0.028,0.038,67,-43,154,173.36089524457353
497527,23401.0,95040,45,99369,-0.0273,0.6847,0.0087,-1.041,-0.022,0.051,66,-42,161,179.0
497631,23401.0,92160,45,99373,-0.0329,0.6915,0.0054,-1.041,-0.054,0.015,66,-43,162,180.13605968822566
497731,23401.0,92160,45,99373,-0.0373,0.6968,-0.0021,-1.062,-0.083,0.028,65,-43,164,181.57643018850217
497824,23401.0,89280,45,99371,-0.0408,0.7001,-0.0083,-1.031,-0.114,-0.011,67,-42,166,183.8722382525432
497925,23411.0,89280,45,99370,-0.0441,0.7021,-0.0108,-1.043,-0.107,0.013,65,-44,167,184.52642087245937
498025,23411.0,89280,45,99371,-0.0471,0.7023,-0.0118,-0.978,-0.091,-0.03,65,-41,167,183.83416439824236
498124,23411.0,86400,45,99371,-0.0468,0.7018,-0.0121,-0.964,-0.069,-0.008,65,-40,168,184.52371121349148
498224,23411.0,86400,45,99370,-0.046,0.7022,-0.0109,-0.951,-0.077,-0.028,65,-41,168,184.74306482247175
498328,23401.0,86400,45,99371,-0.0435,0.7049,-0.0084,-0.966,-0.059,-0.007,64,-42,169,185.52897347853784
498424,23401.0,86400,45,99371,-0.0395,0.7086,-0.0046,-0.995,-0.063,-0.006,65,-42,168,184.967564724197
498524,23411.0,83520,45,99369,-0.0358,0.7115,-0.001,-1.019,-0.061,-0.002,64,-43,171,187.57931655702345
498634,23401.0,83520,45,99368,-0.0336,0.7125,0.0011,-1.035,-0.057,-0.012,62,-44,172,188.05318396666408
498729,23401.0,80640,45,99368,-0.0332,0.7123,0.0014,-1.017,-0.053,-0.015,62,-45,172,188.28967045486056
498824,23401.0,80640,45,99372,-0.0327,0.7116,0.0008,-1.011,-0.005,-0.004,63,-44,173,189.2987057536316
498929,23411.0,80640,45,99376,-0.0326,0.7116,0.0008,-0.996,-0.041,-0.029,62,-43,171,186.9063936841113
499032,23401.0,80640,45,99369,-0.0327,0.7119,0.0008,-0.993,-0.042,-0.009,62,-44,171,187.13898578329423
499128,23401.0,80640,45,99369,-0.0326,0.712,0.0008,-0.994,-0.048,-0.029,64,-52,178,196.17339269126177
499229,23411.0,80640,45,99372,-0.0326,0.712,0.0008,-1.002,-0.043,-0.02,65,-52,177,195.59652348648737
499328,23411.0,80640,45,99371,-0.0326,0.7121,0.0008,-0.999,-0.044,-0.021,66,-53,176,195.29720940146584
499430,23411.0,80640,45,99371,-0.0326,0.7122,0.0008,-0.997,-0.044,-0.023,66,-53,176,195.29720940146584
499528,23411.0,80640,45,99370,-0.0326,0.7122,0.0008,-0.998,-0.044,-0.021,65,-53,175,194.05926929677955
499632,23411.0,80640,45,99370,-0.0326,0.7122,0.0009,-0.999,-0.044,-0.02,65,-54,174,193.43474351832455
499724,23411.0,80640,45,99370,-0.0326,0.7123,0.0008,-0.995,-0.043,-0.022,65,-55,173,192.81856757065697
499825,23411.0,80640,45,99371,-0.0326,0.7123,0.0008,-0.996,-0.043,-0.026,65,-56,172,192.21082175569617
499924,23401.0,80640,45,99371,-0.0326,0.7123,0.0008,-0.996,-0.047,-0.021,65,-56,171,191.3164917094185
500024,23401.0,80640,45,99375,-0.0326,0.7123,0.0008,-0.996,-0.043,-0.021,64,-57,171,191.27467161127217
500124,23401.0,80640,45,99375,-0.0326,0.7123,0.0008,-0.997,-0.047,-0.023,65,-55,172,191.92185909895724
500224,23401.0,80640,45,99375,-0.0326,0.7123,0.0008,-0.998,-0.043,-0.021,64,-55,172,191.58549005600608
500324,23401.0,80640,45,99369,-0.0326,0.7123,0.0008,-0.997,-0.042,-0.02,63,-53,171,189.78672240175283
500424,23401.0,80640,45,99369,-0.0326,0.7123,0.0008,-0.998,-0.043,-0.02,64,-52,172,190.74590428106185
500524,23411.0,80640,45,99369,-0.0326,0.7123,0.0008,-0.998,-0.042,-0.02,64,-51,172,190.4757202375148
500626,23411.0,80640,45,99371,-0.0326,0.7123,0.0008,-0.998,-0.045,-0.02,63,-48,172,189.3594465560142
500725,23401.0,80640,45,99372,-0.0326,0.7123,0.0008,-0.997,-0.044,-0.02,63,-47,174,190.9293062890032
500824,23401.0,80640,45,99372,-0.0326,0.7123,0.0008,-0.996,-0.043,-0.019,63,-46,176,192.5123372669918
500924,23401.0,80640,45,99369,-0.0326,0.7123,0.0008,-0.995,-0.044,-0.022,63,-44,176,192.04426573058615
501024,23411.0,80640,45,99373,-0.0326,0.7123,0.0008,-0.999,-0.046,-0.019,62,-41,178,192.89634522198705
501124,23411.0,80640,45,99373,-0.0326,0.7123,0.0008,-0.996,-0.044,-0.02,62,-41,178,192.89634522198705
501226,23411.0,80640,45,99379,-0.0326,0.7123,0.0008,-0.998,-0.044,-0.022,61,-39,178,192.16139050287913
501324,23401.0,80640,45,99371,-0.0326,0.7123,0.0008,-0.997,-0.043,-0.019,59,-38,178,191.3347851280577
501421,23401.0,80640,45,99371,-0.0326,0.7123,0.0008,-0.996,-0.044,-0.022,59,-38,178,191.3347851280577
501523,23411.0,80640,45,99371,-0.0326,0.7123,0.0008,-0.999,-0.044,-0.019,58,-38,179,191.96093352554837
501624,23411.0,80640,45,99367,-0.0326,0.7123,0.0008,-0.999,-0.043,-0.021,56,-38,176,188.56298682403184
501730,23401.0,80640,45,99373,-0.0326,0.7123,0.0008,-0.996,-0.044,-0.021,54,-40,176,188.39320582229072
501834,23401.0,80640,45,99373,-0.0326,0.7123,0.0008,-0.999,-0.043,-0.02,54,-41,175,187.67525143182837
501931,23411.0,80640,45,99373,-0.0326,0.7123,0.0008,-0.997,-0.042,-0.023,52,-41,174,186.1746491872618
502032,23411.0,80640,45,99373,-0.0326,0.7123,0.0008,-0.998,-0.045,-0.022,50,-44,173,185.37799222129905
502124,23411.0,80640,45,99373,-0.0326,0.7123,0.0008,-0.996,-0.044,-0.021,50,-47,172,185.1836925865774
502225,23401.0,80640,45,99371,-0.0326,0.7123,0.0008,-0.999,-0.042,-0.021,48,-48,172,184.91078930121952
502424,23401.0,80640,45,99374,-0.0326,0.7123,0.0008,-0.996,-0.043,-0.023,46,-53,170,183.9157415774952
502526,23401.0,80640,45,99373,-0.0326,0.7123,0.0008,-0.997,-0.041,-0.021,45,-55,168,182.41162243672963
502624,23411.0,80640,45,99369,-0.0326,0.7123,0.0008,-0.996,-0.043,-0.022,46,-57,168,183.273020382161
502724,23411.0,80640,45,99375,-0.0326,0.7123,0.0008,-0.997,-0.044,-0.019,45,-59,168,183.6572895367891
502824,23411.0,80640,45,99375,-0.0326,0.7123,0.0008,-0.996,-0.044,-0.02,46,-59,168,183.90486671102536
502925,23401.0,80640,45,99373,-0.0326,0.7123,0.0008,-0.997,-0.045,-0.022,45,-60,168,183.98097727754356
503024,23401.0,80640,45,99373,-0.0326,0.7123,0.0008,-0.998,-0.044,-0.019,62,-44,175,190.80094339389416
503126,23401.0,80640,45,99373,-0.0326,0.7123,0.0008,-0.997,-0.043,-0.022,47,-49,174,186.7779430232596
503224,23401.0,80640,45,99369,-0.0326,0.7123,0.0008,-1.0,-0.043,-0.02,45,-55,172,186.10212250267324
503324,23411.0,80640,45,99375,-0.0316,0.7119,0.0002,-1.047,-0.072,-0.003,50,-45,178,190.2866259094422
503425,23411.0,83520,45,99375,-0.0288,0.7097,0.0009,-1.044,-0.043,0.005,52,-45,177,189.88944151795275
503524,23401.0,83520,45,99369,-0.0257,0.7061,0.0067,-1.041,-0.027,0.004,53,-45,177,190.165717204758
503624,23411.0,86400,45,99371,-0.0196,0.701,0.0141,-1.043,-0.032,-0.033,52,-45,173,186.16659206205608
503727,23401.0,89280,45,99371,-0.0117,0.6949,0.0168,-1.057,-0.013,0.048,53,-46,173,186.6922601502269
503824,23401.0,92160,45,99371,-0.0065,0.6884,0.0172,-1.043,-0.002,0.018,56,-47,169,184.1358194377183
503924,23411.0,92160,45,99371,-0.0043,0.6818,0.0153,-1.055,-0.029,0.053,54,-47,165,179.8610574860495
504025,23411.0,95040,45,99369,-0.0045,0.6752,0.0108,-1.036,-0.003,0.064,54,-44,163,177.2596964907703
504125,23411.0,97920,45,99369,-0.0076,0.6688,0.0038,-1.023,0.045,0.108,55,-42,159,173.40703561274557
504225,23401.0,106560,45,99368,-0.0133,0.6631,-0.0055,-1.017,0.014,0.129,55,-41,154,168.5882558187254
504324,23401.0,109440,45,99371,-0.0211,0.6584,-0.0169,-0.962,-0.009,0.091,57,-39,153,167.8660180024534
504425,23401.0,115200,45,99367,-0.028,0.6557,-0.0288,-0.925,-0.045,0.105,57,-36,149,163.54204352398193
504524,23401.0,118080,45,99367,-0.033,0.6556,-0.0401,-0.914,-0.051,0.111,54,-33,147,160.04374402018968
504624,23411.0,118080,45,99372,-0.036,0.6576,-0.0511,-0.916,-0.047,0.138,53,-30,148,160.0406198438384
504726,23391.0,120960,45,99368,-0.0365,0.6615,-0.0613,-0.915,-0.117,0.071,53,-29,148,159.85618536672268
504828,23391.0,120960,45,99368,-0.0345,0.6671,-0.0709,-0.926,-0.103,0.089,51,-29,146,157.34675084030175
504926,23411.0,120960,45,99371,-0.0302,0.6738,-0.0793,-0.926,-0.098,0.155,51,-28,149,159.9562440169186
505024,23401.0,120960,45,99365,-0.0265,0.6818,-0.0843,-0.901,-0.133,0.042,48,-26,150,159.62455951387932
505125,23401.0,120960,45,99365,-0.0243,0.6886,-0.0893,-0.932,-0.148,0.098,48,-25,149,158.52444606432158
505234,23401.0,120960,45,99365,-0.0212,0.692,-0.0938,-0.926,-0.128,0.064,50,-26,151,161.17381921391575
505325,23401.0,120960,45,99365,-0.0195,0.6912,-0.0944,-0.987,-0.135,0.02,47,-24,153,161.8456054392581
505434,23401.0,120960,45,99367,-0.0178,0.6912,-0.097,-0.981,-0.166,0.041,47,-25,152,161.0527863776346
505525,23401.0,118080,45,99367,-0.0106,0.6904,-0.1051,-0.992,-0.174,0.02,47,-23,152,160.75447116643443
505634,23401.0,118080,45,99368,0.0016,0.6888,-0.1189,-0.977,-0.159,0.041,48,-23,152,161.0496817755316
505728,23401.0,118080,45,99365,0.0192,0.6866,-0.1376,-0.985,-0.168,0.037,46,-21,152,160.19051157918187
505822,23401.0,118080,45,99365,0.0409,0.682,-0.1614,-0.985,-0.137,0.044,45,-18,152,159.5399636454766
505924,23401.0,118080,45,99364,0.0631,0.6768,-0.1851,-0.978,-0.128,0.049,46,-15,152,159.51488958714793
506027,23401.0,118080,45,99366,0.0853,0.6711,-0.2087,-0.986,-0.119,0.053,44,-13,151,157.8163489629639
506132,23401.0,118080,45,99366,0.1076,0.6646,-0.2319,-0.981,-0.131,0.066,45,-11,150,156.99044556914922
506237,23391.0,118080,45,99366,0.1297,0.6574,-0.2547,-0.981,-0.114,0.068,45,-8,149,155.85249436566616
506324,23401.0,115200,45,99366,0.1515,0.6494,-0.2775,-0.987,-0.104,0.067,44,-6,149,155.47668635522177
506427,23391.0,115200,45,99366,0.1721,0.6411,-0.2987,-0.982,-0.086,0.079,44,-4,148,154.45387661046257
506524,23391.0,115200,45,99366,0.1896,0.635,-0.3128,-0.982,-0.088,0.086,44,-1,146,152.4893438899912
506640,23391.0,115200,45,99366,0.2055,0.6319,-0.3186,-0.984,-0.082,0.088,43,-1,145,151.24483462254173
506724,23401.0,112320,45,99363,0.2149,0.6304,-0.3206,-0.982,-0.079,0.089,44,-1,145,151.53217480126128
506834,23401.0,112320,45,99363,0.2174,0.6304,-0.3205,-0.982,-0.122,0.093,43,-1,144,150.28639326299637
506924,23401.0,112320,45,99364,0.2214,0.6293,-0.3245,-0.981,-0.115,0.09,43,0,145,151.24152868838638
507037,23401.0,112320,45,99366,0.23,0.6258,-0.3336,-0.979,-0.111,0.094,44,1,145,151.53217480126128
507124,23401.0,112320,45,99366,0.2434,0.6193,-0.3476,-0.984,-0.13,0.095,43,2,143,149.33854157584372
507234,23401.0,109440,45,99365,0.2614,0.6099,-0.3664,-0.983,-0.095,0.094,42,4,143,149.093930124603
507325,23401.0,109440,45,99366,0.2821,0.5988,-0.3871,-0.98,-0.077,0.096,43,6,140,146.57762448614045
507433,23401.0,106560,45,99367,0.3023,0.5868,-0.4077,-0.982,-0.063,0.095,40,7,138,143.85061696079026
507524,23401.0,106560,45,99367,0.3222,0.5741,-0.4278,-0.982,-0.077,0.105,41,8,137,143.22709240922262
507636,23391.0,106560,45,99366,0.3416,0.5608,-0.4475,-0.981,-0.053,0.101,42,10,134,140.78352176302454
507724,23401.0,106560,45,99366,0.3613,0.5471,-0.4662,-0.984,-0.036,0.1,41,12,132,138.74076545846214
507833,23401.0,106560,45,99366,0.3802,0.5326,-0.4847,-0.984,-0.045,0.108,39,13,130,136.3451502621197
507924,23401.0,106560,45,99366,0.3983,0.5174,-0.5031,-0.978,-0.031,0.103,40,12,127,133.6899397860587
508034,23391.0,109440,45,99362,0.416,0.5017,-0.5209,-0.982,-0.017,0.1,40,14,125,131.988635874457
508124,23391.0,109440,45,99367,0.4337,0.4855,-0.5376,-0.985,-0.029,0.109,39,15,122,128.9573572930215
508233,23391.0,109440,45,99367,0.4516,0.4688,-0.5532,-0.984,-0.009,0.102,40,14,119,126.3210196285638
508331,23391.0,112320,45,99365,0.4684,0.4516,-0.5688,-0.985,0.009,0.096,39,15,118,125.17987058628876
508425,23401.0,112320,45,99367,0.4854,0.4339,-0.5831,-0.986,0.001,0.101,37,16,116,122.804723036209
508530,23401.0,115200,45,99367,0.5024,0.4159,-0.5963,-0.983,0.011,0.095,39,15,113,120.47821379818012
508634,23401.0,115200,45,99364,0.5181,0.3973,-0.6095,-0.984,0.017,0.092,36,14,111,117.52871989433052
508728,23391.0,115200,45,99367,0.5334,0.3784,-0.6219,-0.986,0.04,0.091,37,15,108,115.14338886796756
508835,23391.0,115200,45,99367,0.5481,0.3591,-0.6336,-0.983,-0.009,0.088,37,14,106,113.14150432091664
508929,23401.0,112320,45,99365,0.5616,0.3394,-0.6451,-0.986,0.027,0.082,36,14,103,110.00454536063498
509033,23401.0,109440,45,99364,0.5751,0.3193,-0.6554,-0.988,0.058,0.074,36,13,102,108.94494022211404
509128,23391.0,109440,45,99368,0.5879,0.2989,-0.665,-0.984,0.015,0.072,37,12,101,108.23123393919153
509234,23391.0,115200,45,99368,0.5989,0.2781,-0.675,-0.989,0.057,0.065,36,11,97,104.04806581575652
509330,23391.0,118080,45,99366,0.6097,0.2571,-0.6837,-0.992,0.079,0.06,36,10,96,103.01456207740728
509444,23391.0,118080,45,99365,0.6207,0.2358,-0.6909,-0.984,0.019,0.054,35,9,93,99.77474630386187
509528,23391.0,120960,45,99365,0.6303,0.2143,-0.6981,-0.989,0.056,0.048,35,8,92,98.75727821279808
509634,23401.0,123840,45,99364,0.6392,0.1925,-0.7044,-0.992,0.092,0.038,36,7,90,97.18538984847466
509730,23401.0,126720,45,99365,0.6474,0.1705,-0.71,-0.986,0.041,0.03,35,5,91,97.62684057163789
509825,23401.0,129600,45,99365,0.655,0.1483,-0.7148,-0.991,0.073,0.023,34,5,87,93.54143466934852
509928,23401.0,129600,45,99364,0.6611,0.1261,-0.7193,-0.992,0.103,0.02,34,2,87,93.42911751697112
510025,23401.0,129600,45,99368,0.6665,0.1038,-0.7232,-0.99,0.034,0.012,33,0,84,90.24965373894794
510129,23401.0,132480,45,99367,0.6718,0.0812,-0.7256,-0.992,0.074,0.004,35,-2,85,91.94563611178074
510224,23401.0,132480,45,99367,0.6764,0.0585,-0.7272,-0.992,0.106,-0.005,32,-3,82,88.07383266328314
510328,23401.0,132480,45,99367,0.6804,0.0358,-0.7278,-0.992,0.049,-0.013,34,-5,84,90.75791976461338
510463,23391.0,132480,45,99368,0.6836,0.0129,-0.7278,-0.991,0.085,-0.024,32,-7,81,87.37276463521113
510532,23391.0,129600,45,99368,0.686,-0.0098,-0.7269,-0.994,0.111,-0.028,33,-10,82,88.95504482602435
510626,23401.0,126720,45,99369,0.687,-0.0323,-0.7259,-0.992,0.049,-0.032,32,-11,80,86.86195945291587
510724,23391.0,120960,45,99364,-0.688,0.0553,0.7233,-0.994,0.069,-0.043,32,-14,82,89.12911982062877
510825,23391.0,118080,45,99364,-0.6893,0.0782,0.719,-0.994,0.097,-0.05,33,-14,80,87.66413177577246
510924,23391.0,115200,45,99369,-0.6889,0.1008,0.7148,-0.995,0.042,-0.056,33,-18,80,88.3911760301898
511024,23391.0,106560,45,99364,-0.6876,0.1234,0.7098,-0.994,0.072,-0.068,32,-20,81,89.35882720806042
511124,23401.0,100800,45,99367,-0.6865,0.146,0.7032,-0.995,0.09,-0.075,33,-22,81,90.18869108707588
511232,23401.0,95040,45,99367,-0.683,0.1677,0.6975,-0.997,0.032,-0.074,31,-23,81,89.72736483370053
511324,23401.0,89280,45,99368,-0.6795,0.1897,0.6901,-0.995,0.05,-0.083,31,-26,82,91.43850392476902
511424,23391.0,80640,45,99362,-0.6753,0.2113,0.6821,-0.999,0.064,-0.089,33,-27,82,92.42294087508792
511529,23391.0,74880,45,99362,-0.6712,0.2331,0.6723,-0.996,0.041,-0.097,32,-29,84,94.451045520947
511625,23401.0,69120,45,99367,-0.6682,0.2552,0.66,-0.998,0.034,-0.102,33,-30,85,95.98958276813168
511728,23401.0,63360,45,99366,-0.6643,0.277,0.6471,-0.996,0.046,-0.107,32,-33,87,98.39715443040006
511834,23391.0,57600,45,99361,-0.6574,0.2974,0.6359,-0.997,0.023,-0.111,32,-34,86,97.85703858180054
511934,23391.0,54720,45,99361,-0.6489,0.317,0.6248,-0.999,0.015,-0.114,33,-37,89,101.87737727287644
512024,23391.0,46080,45,99364,-0.6423,0.3376,0.6104,-1.002,0.029,-0.118,33,-37,89,101.87737727287644
512128,23411.0,43200,45,99368,-0.633,0.3567,0.5973,-0.999,-0.003,-0.119,33,-39,91,104.3599540053559
512233,23411.0,40320,45,99368,-0.6232,0.3745,0.5847,-0.998,0.017,-0.13,33,-41,93,106.85972113008718
512329,23401.0,40320,45,99368,-0.6178,0.3914,0.5719,-0.998,0.004,-0.123,33,-42,95,108.98623766329398
512434,23401.0,40320,45,99366,-0.6146,0.4041,0.5622,-0.997,0.0,-0.122,35,-41,95,109.2291169972549
512529,23401.0,40320,45,99366,-0.613,0.4114,0.5567,-0.999,0.012,-0.123,33,-43,97,111.11705539655016
512630,23391.0,40320,45,99367,-0.6136,0.4137,0.5546,-0.997,-0.011,-0.122,33,-44,96,110.6390527797486
512731,23391.0,40320,45,99368,-0.6148,0.4144,0.5532,-0.997,-0.009,-0.121,33,-41,96,109.48059188732952
512829,23401.0,40320,45,99367,-0.6157,0.4149,0.5523,-0.997,-0.011,-0.121,33,-43,97,111.11705539655016
512929,23401.0,40320,45,99367,-0.6164,0.4152,0.5515,-0.995,-0.01,-0.122,34,-44,97,111.80787092150534
513031,23401.0,40320,45,99368,-0.617,0.4156,0.5508,-0.996,-0.01,-0.122,33,-43,96,110.2451813005902
513128,23401.0,40320,45,99367,-0.6175,0.4158,0.5503,-0.997,-0.01,-0.124,33,-42,97,110.73391531053169
513230,23401.0,40320,45,99367,-0.6178,0.416,0.5499,-0.997,-0.009,-0.124,32,-43,97,110.82418508610834
513332,23401.0,40320,45,99367,-0.6182,0.4162,0.5496,-0.999,-0.012,-0.122,33,-43,97,111.11705539655016
513431,23401.0,40320,45,99367,-0.6184,0.4163,0.5493,-0.998,-0.01,-0.122,33,-43,97,111.11705539655016
513530,23401.0,40320,45,99367,-0.6186,0.4164,0.549,-0.998,-0.013,-0.123,33,-42,96,109.85900054160332
513624,23401.0,40320,45,99367,-0.6188,0.4165,0.5489,-0.943,-0.004,-0.162,34,-43,96,110.5486318323298
513724,23391.0,40320,45,99368,-0.6236,0.4127,0.5489,-0.995,-0.004,-0.153,33,-42,96,109.85900054160332
513824,23391.0,40320,45,99364,-0.6297,0.4028,0.5546,-1.011,0.017,-0.125,35,-41,96,110.09995458672996
513926,23391.0,40320,45,99364,-0.6383,0.3893,0.5627,-1.001,0.0,-0.129,32,-42,91,105.20931517693668
514029,23391.0,40320,45,99367,-0.6491,0.3713,0.5738,-0.995,0.026,-0.127,34,-39,91,104.68046618161384
514122,23391.0,40320,45,99366,-0.6603,0.3502,0.5863,-1.011,-0.007,-0.12,34,-38,90,103.440804327886
514222,23391.0,40320,45,99366,-0.6709,0.3295,0.5975,-1.001,-0.026,-0.119,34,-36,88,100.9752444909147
514325,23401.0,46080,45,99367,-0.6807,0.3083,0.6082,-0.995,-0.06,-0.126,34,-33,85,97.3139250056229
514458,23401.0,51840,45,99365,-0.6897,0.2869,0.6183,-0.993,-0.023,-0.118,33,-31,86,97.19053451854248
514526,23401.0,54720,45,99365,-0.6979,0.265,0.6275,-0.996,-0.009,-0.124,34,-28,85,95.73400649716902
514628,23391.0,60480,45,99366,-0.7051,0.2436,0.636,-0.995,-0.05,-0.127,34,-27,83,93.66963221877197
514735,23401.0,63360,45,99368,-0.7118,0.222,0.6435,-0.988,-0.004,-0.12,34,-23,81,90.80748867797192
514832,23401.0,66240,45,99367,-0.7177,0.1998,0.6502,-1.002,-0.007,-0.119,34,-23,82,91.700599779936
514924,23401.0,72000,45,99367,-0.7226,0.1775,0.6563,-1.004,-0.028,-0.105,34,-20,81,90.09439494219384
515024,23401.0,77760,45,99367,-0.7269,0.1554,0.6614,-1.005,0.007,-0.126,34,-18,81,89.67162315916892
515124,23401.0,77760,45,99366,-0.7304,0.1332,0.6656,-0.996,0.005,-0.132,34,-15,80,88.20997676000147
515225,23401.0,83520,45,99366,-0.733,0.1107,0.6692,-1.004,-0.015,-0.121,34,-13,80,87.89197915623473
515326,23401.0,86400,45,99370,-0.7349,0.0884,0.6719,-0.995,0.02,-0.128,34,-11,81,88.53247991556545
515425,23401.0,89280,45,99367,-0.736,0.0664,0.6737,-0.997,0.007,-0.122,36,-9,81,89.09545442950498
515525,23391.0,89280,45,99368,0.7362,-0.0443,-0.6749,-0.983,-0.008,-0.129,33,-6,80,86.74675786448736
515625,23391.0,92160,45,99368,0.7356,-0.0216,-0.6754,-0.995,0.036,-0.127,35,-4,84,91.08786966440702
515724,23401.0,92160,45,99365,0.7342,0.0002,-0.675,-1.007,0.021,-0.108,35,-3,83,90.12768719988324
515824,23401.0,95040,45,99368,0.7319,0.022,-0.6739,-1.004,0.021,-0.127,37,-1,84,91.79324593890335
515929,23401.0,95040,45,99368,0.7294,0.0446,-0.6716,-0.986,0.041,-0.112,36,2,84,91.41115905621152
516037,23401.0,92160,45,99368,0.7257,0.0663,-0.669,-1.004,0.04,-0.133,36,3,88,95.1262319236918
516129,23401.0,92160,45,99370,0.7209,0.0876,-0.6658,-0.992,0.011,-0.098,37,5,87,94.67312184564318
516234,23401.0,92160,45,99370,0.7154,0.1086,-0.6619,-0.991,0.067,-0.115,38,7,90,97.94386147176353
516329,23391.0,89280,45,99365,0.709,0.1295,-0.6573,-0.988,0.048,-0.107,38,9,90,98.10708435174293
516434,23401.0,89280,45,99367,0.7021,0.1504,-0.6519,-1.007,0.044,-0.095,37,10,94,101.51354589413178
516529,23411.0,86400,45,99367,0.6943,0.1708,-0.6458,-0.994,0.087,-0.102,37,10,94,101.51354589413178
516634,23411.0,86400,45,99367,0.6856,0.1906,-0.6393,-0.986,0.066,-0.096,38,12,94,102.09799214480176
516729,23401.0,83520,45,99370,0.6761,0.2105,-0.6323,-0.999,0.049,-0.094,38,13,97,104.98571331376476
516837,23401.0,83520,45,99372,0.6659,0.2304,-0.6243,-0.998,0.104,-0.078,38,14,98,106.03772913449252
516929,23401.0,83520,45,99372,0.655,0.2496,-0.6158,-1.003,0.08,-0.075,39,15,100,108.3789647487002
517034,23401.0,86400,45,99370,0.6434,0.2683,-0.6068,-0.988,0.067,-0.055,39,16,103,111.2924076476019
517129,23401.0,86400,45,99369,0.6311,0.287,-0.5971,-1.004,0.024,-0.061,41,17,106,114.91736161259531
517234,23401.0,89280,45,99369,0.6181,0.3053,-0.5868,-0.989,0.128,-0.065,40,17,107,115.49025932952097
517329,23401.0,89280,45,99368,0.6044,0.3234,-0.5759,-1.001,0.109,-0.051,42,19,110,119.26860441876563
517436,23401.0,92160,45,99371,0.5902,0.3409,-0.5644,-0.978,0.061,-0.047,42,20,111,120.3536455617361
517529,23401.0,92160,45,99367,0.5752,0.3585,-0.5524,-1.009,0.115,-0.033,43,20,115,124.39453364195712
517636,23401.0,95040,45,99367,0.5597,0.3754,-0.5397,-0.991,0.102,-0.036,41,20,117,125.57866060760485
517729,23401.0,95040,45,99367,0.5436,0.3919,-0.5265,-0.995,0.033,-0.007,44,19,121,130.14607178090316
517835,23401.0,97920,45,99369,0.5269,0.4078,-0.5131,-0.995,0.124,-0.013,42,20,123,131.50285168010618
517929,23401.0,97920,45,99369,0.5096,0.4237,-0.4991,-1.005,0.103,-0.008,44,18,127,135.60604706280617
518034,23401.0,97920,45,99368,0.4915,0.4391,-0.4844,-0.991,0.046,-0.001,43,20,128,136.50274722510167
518133,23391.0,97920,45,99368,0.473,0.4538,-0.4695,-0.989,0.106,0.002,44,18,132,140.29967925836468
518237,23391.0,100800,45,99368,0.4542,0.4684,-0.454,-1.002,0.074,0.013,44,18,133,141.24092891226678
518325,23401.0,100800,45,99367,0.4347,0.4824,-0.4382,-0.985,0.04,0.025,46,17,137,145.5128860273206
518424,23401.0,103680,45,99368,0.4146,0.496,-0.4218,-1.004,0.093,0.029,45,18,140,148.15194902531658
518529,23401.0,103680,45,99371,0.3942,0.5091,-0.4051,-0.976,0.052,0.024,47,14,143,151.17539482336403
518635,23401.0,106560,45,99371,0.3733,0.5219,-0.3882,-1.0,0.021,0.04,46,14,144,151.81567771478674
518725,23401.0,106560,45,99373,0.3519,0.5341,-0.371,-0.98,0.084,0.034,48,13,149,157.07959765672945
518833,23391.0,106560,45,99371,0.3302,0.5456,-0.3534,-0.99,0.048,0.044,46,10,150,157.21323099535866
518931,23391.0,106560,45,99371,0.308,0.5569,-0.3354,-0.968,-0.007,0.046,49,9,153,160.90680532531866
519037,23401.0,106560,45,99368,0.2857,0.5678,-0.3171,-1.003,0.078,0.054,48,6,154,161.4187101918486
519133,23391.0,106560,45,99373,0.2627,0.5778,-0.2985,-0.979,0.02,0.047,50,5,158,165.79806995257815
519237,23401.0,106560,45,99369,0.2396,0.5874,-0.2796,-0.994,-0.039,0.06,49,2,159,166.3911055315157
519329,23401.0,106560,45,99369,0.2164,0.5967,-0.2603,-0.991,0.041,0.054,49,0,162,169.24833824885843
